facility_id,facility_type,governorate,sku_id,manufacturer,unit_price_egp,flu_index,allergy_index,promotion_flag,public_holiday_flag,day,month,season,actual_demand_units
FAC010,Retail Pharmacy,Kafr El Sheikh,SKU004,Novartis Egypt,45.52,71.1,50.7,0,0,2,3,Spring,14.0
FAC010,Retail Pharmacy,Kafr El Sheikh,SKU029,Merck Egypt,68.56,71.1,50.7,0,0,2,3,Spring,13.0
FAC010,Retail Pharmacy,Kafr El Sheikh,SKU069,AstraZeneca Egypt,54.79,71.1,50.7,0,0,2,3,Spring,5.0
FAC023,Retail Pharmacy,Luxor,SKU040,UCB Egypt,43.92,60.1,47.4,0,0,2,3,Spring,17.0
FAC023,Retail Pharmacy,Luxor,SKU074,Takeda Egypt,85.73,60.1,47.4,0,0,2,3,Spring,8.0
FAC050,Hospital Pharmacy,Luxor,SKU053,Pfizer Egypt,86.96,60.1,47.4,0,0,2,3,Spring,6.0
FAC026,Retail Pharmacy,Matrouh,SKU033,Pfizer Egypt,42.95,65.9,45.9,0,0,2,3,Spring,7.0
FAC053,Hospital Pharmacy,Matrouh,SKU006,GSK Egypt,53.24,65.9,45.9,0,0,2,3,Spring,10.0
FAC019,Retail Pharmacy,Minya,SKU065,Sanofi Egypt,32.59,60.7,49.6,0,0,2,3,Spring,8.0
FAC008,Retail Pharmacy,Monufia,SKU047,EIPICO,48.0,60.3,54.3,0,0,2,3,Spring,7.0
FAC035,Retail Pharmacy,Monufia,SKU006,GSK Egypt,54.07,60.3,54.3,0,0,2,3,Spring,4.0
FAC035,Retail Pharmacy,Monufia,SKU067,Schering Egypt,18.58,60.3,54.3,0,0,2,3,Spring,3.0
FAC054,Hospital Pharmacy,New Valley,SKU027,AstraZeneca Egypt,105.45,60.7,44.9,1,0,2,3,Spring,11.0
FAC054,Hospital Pharmacy,New Valley,SKU075,Novartis Egypt,51.32,60.7,44.9,0,0,2,3,Spring,19.0
FAC042,Retail Pharmacy,North Sinai,SKU023,Sanofi Egypt,512.32,65.9,43.9,0,0,2,3,Spring,2.0
FAC042,Retail Pharmacy,North Sinai,SKU067,Schering Egypt,17.43,65.9,43.9,0,0,2,3,Spring,2.0
FAC012,Retail Pharmacy,Port Said,SKU062,EVA Pharma,26.75,65.2,46.8,0,0,2,3,Spring,40.0
FAC039,Retail Pharmacy,Port Said,SKU016,AstraZeneca Egypt,68.84,65.2,46.8,0,0,2,3,Spring,13.0
FAC004,Retail Pharmacy,Qalyubia,SKU034,CID,21.06,58.7,55.3,0,0,2,3,Spring,18.0
FAC025,Retail Pharmacy,Red Sea,SKU019,Novartis Egypt,88.03,64.0,36.7,0,0,2,3,Spring,4.0
FAC025,Retail Pharmacy,Red Sea,SKU022,Servier Egypt,94.67,64.0,36.7,0,0,2,3,Spring,9.0
FAC025,Retail Pharmacy,Red Sea,SKU075,Novartis Egypt,52.49,64.0,36.7,0,0,2,3,Spring,14.0
FAC052,Hospital Pharmacy,Red Sea,SKU028,Pfizer Egypt,54.27,64.0,36.7,0,0,2,3,Spring,27.0
FAC021,Retail Pharmacy,Sohag,SKU053,Pfizer Egypt,84.73,63.2,39.4,0,0,2,3,Spring,4.0
FAC048,Hospital Pharmacy,Sohag,SKU009,Pharco,72.72,63.2,39.4,0,0,2,3,Spring,6.0
FAC014,Retail Pharmacy,Suez,SKU004,Novartis Egypt,47.64,63.4,37.9,0,0,2,3,Spring,8.0
FAC014,Retail Pharmacy,Suez,SKU020,Merck Egypt,49.72,63.4,37.9,0,0,2,3,Spring,17.0
FAC041,Retail Pharmacy,Suez,SKU059,EIPICO,23.89,63.4,37.9,0,0,2,3,Spring,4.0
FAC030,Retail Pharmacy,Alexandria,SKU039,MSD Egypt,78.34,66.8,47.5,1,0,3,3,Spring,20.0
FAC057,Clinic Pharmacy,Alexandria,SKU067,Schering Egypt,18.45,66.8,47.5,0,0,3,3,Spring,2.0
FAC051,Hospital Pharmacy,Aswan,SKU035,Sanofi Egypt,135.21,60.9,40.3,1,0,3,3,Spring,9.0
FAC036,Retail Pharmacy,Beheira,SKU066,CID,26.71,54.3,50.6,0,0,3,3,Spring,22.0
FAC063,Clinic Pharmacy,Beheira,SKU061,Leo Egypt,132.17,54.3,50.6,0,0,3,3,Spring,2.0
FAC018,Retail Pharmacy,Beni Suef,SKU060,Pfizer Egypt,81.35,57.3,51.8,0,0,3,3,Spring,5.0
FAC018,Retail Pharmacy,Beni Suef,SKU071,Bayer Egypt,41.29,57.3,51.8,0,0,3,3,Spring,12.0
FAC045,Hospital Pharmacy,Beni Suef,SKU022,Servier Egypt,91.22,57.3,51.8,0,0,3,3,Spring,10.0
FAC045,Hospital Pharmacy,Beni Suef,SKU052,Sanofi Egypt,65.39,57.3,51.8,0,0,3,3,Spring,7.0
FAC045,Hospital Pharmacy,Beni Suef,SKU061,Leo Egypt,128.05,57.3,51.8,0,0,3,3,Spring,3.0
FAC001,Retail Pharmacy,Cairo,SKU008,Hikma Egypt,88.92,57.3,52.0,0,0,3,3,Spring,5.0
FAC001,Retail Pharmacy,Cairo,SKU020,Merck Egypt,49.3,57.3,52.0,0,0,3,3,Spring,20.0
FAC059,Clinic Pharmacy,Dakahlia,SKU021,CID,41.37,54.2,39.2,0,0,3,3,Spring,7.0
FAC038,Retail Pharmacy,Damietta,SKU032,Sanofi Egypt,31.36,67.0,44.1,0,0,3,3,Spring,10.0
FAC017,Retail Pharmacy,Fayoum,SKU044,SIGMA,39.32,59.3,54.6,0,0,3,3,Spring,18.0
FAC017,Retail Pharmacy,Fayoum,SKU060,Pfizer Egypt,77.02,59.3,54.6,0,0,3,3,Spring,4.0
FAC017,Retail Pharmacy,Fayoum,SKU075,Novartis Egypt,51.88,59.3,54.6,0,0,3,3,Spring,14.0
FAC044,Hospital Pharmacy,Fayoum,SKU015,EVA Pharma,26.65,59.3,54.6,0,0,3,3,Spring,8.0
FAC044,Hospital Pharmacy,Fayoum,SKU018,Janssen Egypt,55.28,59.3,54.6,0,0,3,3,Spring,20.0
FAC007,Retail Pharmacy,Gharbia,SKU002,CID,18.72,68.2,41.1,0,0,3,3,Spring,11.0
FAC007,Retail Pharmacy,Gharbia,SKU059,EIPICO,22.76,68.2,41.1,0,0,3,3,Spring,5.0
FAC034,Retail Pharmacy,Gharbia,SKU036,Sanofi Egypt,192.82,68.2,41.1,0,0,3,3,Spring,3.0
FAC002,Retail Pharmacy,Giza,SKU021,CID,42.7,62.0,44.7,0,0,3,3,Spring,7.0
FAC056,Hospital Pharmacy,Giza,SKU077,Janssen Egypt,63.83,62.0,44.7,0,0,3,3,Spring,6.0
FAC064,Clinic Pharmacy,Kafr El Sheikh,SKU052,Sanofi Egypt,65.62,71.6,54.6,0,0,3,3,Spring,4.0
FAC023,Retail Pharmacy,Luxor,SKU028,Pfizer Egypt,50.81,72.5,44.7,0,0,3,3,Spring,18.0
FAC023,Retail Pharmacy,Luxor,SKU072,CID,24.65,72.5,44.7,0,0,3,3,Spring,16.0
FAC023,Retail Pharmacy,Luxor,SKU074,Takeda Egypt,89.05,72.5,44.7,0,0,3,3,Spring,10.0
FAC050,Hospital Pharmacy,Luxor,SKU015,EVA Pharma,26.56,72.5,44.7,0,0,3,3,Spring,9.0
FAC019,Retail Pharmacy,Minya,SKU024,Novo Nordisk Egypt,137.48,60.2,38.9,0,0,3,3,Spring,5.0
FAC008,Retail Pharmacy,Monufia,SKU015,EVA Pharma,27.54,62.1,46.1,0,0,3,3,Spring,4.0
FAC027,Retail Pharmacy,New Valley,SKU072,CID,25.59,66.9,33.5,0,0,3,3,Spring,15.0
FAC042,Retail Pharmacy,North Sinai,SKU012,Sanofi Egypt,40.26,63.7,41.8,1,0,3,3,Spring,16.0
FAC012,Retail Pharmacy,Port Said,SKU057,Pfizer Egypt,56.46,56.8,41.7,0,0,3,3,Spring,3.0
FAC022,Retail Pharmacy,Qena,SKU027,AstraZeneca Egypt,103.7,58.0,38.9,0,0,3,3,Spring,6.0
FAC022,Retail Pharmacy,Qena,SKU063,GSK Egypt,63.29,58.0,38.9,0,0,3,3,Spring,4.0
FAC006,Retail Pharmacy,Sharqia,SKU038,AstraZeneca Egypt,142.42,70.7,50.5,0,0,3,3,Spring,6.0
FAC060,Clinic Pharmacy,Sharqia,SKU023,Sanofi Egypt,500.76,70.7,50.5,0,0,3,3,Spring,2.0
FAC060,Clinic Pharmacy,Sharqia,SKU025,Novo Nordisk Egypt,142.02,70.7,50.5,0,0,3,3,Spring,2.0
FAC060,Clinic Pharmacy,Sharqia,SKU033,Pfizer Egypt,40.34,70.7,50.5,0,0,3,3,Spring,4.0
FAC060,Clinic Pharmacy,Sharqia,SKU072,CID,23.93,70.7,50.5,0,0,3,3,Spring,8.0
FAC048,Hospital Pharmacy,Sohag,SKU058,Pfizer Egypt,78.5,61.3,48.6,0,0,3,3,Spring,2.0
FAC016,Retail Pharmacy,South Sinai,SKU007,GSK Egypt,121.41,68.7,49.4,1,0,3,3,Spring,9.0
FAC016,Retail Pharmacy,South Sinai,SKU022,Servier Egypt,92.66,68.7,49.4,0,0,3,3,Spring,8.0
FAC014,Retail Pharmacy,Suez,SKU008,Hikma Egypt,85.94,67.1,48.3,0,0,3,3,Spring,4.0
FAC003,Retail Pharmacy,Alexandria,SKU033,Pfizer Egypt,42.16,58.6,51.3,0,1,4,3,Spring,8.0
FAC030,Retail Pharmacy,Alexandria,SKU046,Memphis,39.18,58.6,51.3,0,1,4,3,Spring,5.0
FAC057,Clinic Pharmacy,Alexandria,SKU046,Memphis,40.54,58.6,51.3,0,1,4,3,Spring,4.0
FAC047,Hospital Pharmacy,Assiut,SKU015,EVA Pharma,27.24,67.6,40.0,0,1,4,3,Spring,6.0
FAC047,Hospital Pharmacy,Assiut,SKU060,Pfizer Egypt,79.84,67.6,40.0,0,1,4,3,Spring,4.0
FAC051,Hospital Pharmacy,Aswan,SKU052,Sanofi Egypt,64.34,59.0,54.0,0,1,4,3,Spring,4.0
FAC063,Clinic Pharmacy,Beheira,SKU039,MSD Egypt,77.34,59.9,41.0,0,1,4,3,Spring,10.0
FAC018,Retail Pharmacy,Beni Suef,SKU039,MSD Egypt,79.94,60.2,41.9,0,1,4,3,Spring,12.0
FAC018,Retail Pharmacy,Beni Suef,SKU040,UCB Egypt,44.59,60.2,41.9,0,1,4,3,Spring,20.0
FAC045,Hospital Pharmacy,Beni Suef,SKU073,Pfizer Egypt,91.28,60.2,41.9,0,1,4,3,Spring,3.0
FAC028,Retail Pharmacy,Cairo,SKU021,CID,41.84,66.2,48.2,0,1,4,3,Spring,9.0
FAC011,Retail Pharmacy,Damietta,SKU020,Merck Egypt,49.21,61.0,27.9,0,1,4,3,Spring,13.0
FAC029,Retail Pharmacy,Giza,SKU031,MSD Egypt,73.92,56.7,43.2,1,1,4,3,Spring,14.0
FAC029,Retail Pharmacy,Giza,SKU051,Novartis Egypt,75.11,56.7,43.2,0,1,4,3,Spring,3.0
FAC029,Retail Pharmacy,Giza,SKU079,GSK Egypt,142.51,56.7,43.2,0,1,4,3,Spring,4.0
FAC056,Hospital Pharmacy,Giza,SKU060,Pfizer Egypt,81.9,56.7,43.2,0,1,4,3,Spring,5.0
FAC010,Retail Pharmacy,Kafr El Sheikh,SKU065,Sanofi Egypt,32.11,54.3,42.2,0,1,4,3,Spring,12.0
FAC064,Clinic Pharmacy,Kafr El Sheikh,SKU007,GSK Egypt,118.61,54.3,42.2,0,1,4,3,Spring,7.0
FAC023,Retail Pharmacy,Luxor,SKU004,Novartis Egypt,47.17,74.5,42.4,0,1,4,3,Spring,12.0
FAC050,Hospital Pharmacy,Luxor,SKU018,Janssen Egypt,52.58,74.5,42.4,0,1,4,3,Spring,13.0
FAC019,Retail Pharmacy,Minya,SKU047,EIPICO,46.69,57.9,54.8,0,1,4,3,Spring,5.0
FAC019,Retail Pharmacy,Minya,SKU068,Sanofi Egypt,166.59,57.9,54.8,0,1,4,3,Spring,4.0
FAC008,Retail Pharmacy,Monufia,SKU005,GSK Egypt,62.45,69.3,39.8,0,1,4,3,Spring,13.0
FAC008,Retail Pharmacy,Monufia,SKU056,Schering Egypt,16.83,69.3,39.8,0,1,4,3,Spring,2.0
FAC035,Retail Pharmacy,Monufia,SKU074,Takeda Egypt,90.09,69.3,39.8,0,1,4,3,Spring,10.0
FAC062,Clinic Pharmacy,Monufia,SKU012,Sanofi Egypt,40.3,69.3,39.8,0,1,4,3,Spring,14.0
FAC027,Retail Pharmacy,New Valley,SKU043,GSK Egypt,28.6,49.5,46.0,0,1,4,3,Spring,9.0
FAC054,Hospital Pharmacy,New Valley,SKU015,EVA Pharma,27.39,49.5,46.0,0,1,4,3,Spring,11.0
FAC012,Retail Pharmacy,Port Said,SKU054,Lundbeck Egypt,114.13,58.6,39.9,1,1,4,3,Spring,3.0
FAC039,Retail Pharmacy,Port Said,SKU015,EVA Pharma,27.01,58.6,39.9,0,1,4,3,Spring,4.0
FAC031,Retail Pharmacy,Qalyubia,SKU045,MUP,28.71,69.4,44.8,0,1,4,3,Spring,12.0
FAC031,Retail Pharmacy,Qalyubia,SKU060,Pfizer Egypt,81.68,69.4,44.8,1,1,4,3,Spring,6.0
FAC058,Clinic Pharmacy,Qalyubia,SKU033,Pfizer Egypt,42.6,69.4,44.8,0,1,4,3,Spring,4.0
FAC049,Hospital Pharmacy,Qena,SKU038,AstraZeneca Egypt,146.7,65.1,50.6,0,1,4,3,Spring,7.0
FAC049,Hospital Pharmacy,Qena,SKU057,Pfizer Egypt,59.88,65.1,50.6,0,1,4,3,Spring,6.0
FAC025,Retail Pharmacy,Red Sea,SKU005,GSK Egypt,60.17,64.9,49.3,0,1,4,3,Spring,9.0
FAC025,Retail Pharmacy,Red Sea,SKU078,Pharco,75.65,64.9,49.3,1,1,4,3,Spring,5.0
FAC052,Hospital Pharmacy,Red Sea,SKU045,MUP,29.29,64.9,49.3,0,1,4,3,Spring,9.0
FAC052,Hospital Pharmacy,Red Sea,SKU063,GSK Egypt,60.56,64.9,49.3,0,1,4,3,Spring,8.0
FAC033,Retail Pharmacy,Sharqia,SKU031,MSD Egypt,77.48,69.6,44.8,0,1,4,3,Spring,17.0
FAC033,Retail Pharmacy,Sharqia,SKU039,MSD Egypt,79.73,69.6,44.8,0,1,4,3,Spring,8.0
FAC021,Retail Pharmacy,Sohag,SKU062,EVA Pharma,26.27,53.0,28.3,0,1,4,3,Spring,34.0
FAC048,Hospital Pharmacy,Sohag,SKU044,SIGMA,39.67,53.0,28.3,0,1,4,3,Spring,27.0
FAC043,Hospital Pharmacy,South Sinai,SKU072,CID,24.6,69.2,47.7,0,1,4,3,Spring,24.0
FAC041,Retail Pharmacy,Suez,SKU006,GSK Egypt,52.38,64.5,33.9,0,1,4,3,Spring,6.0
FAC041,Retail Pharmacy,Suez,SKU057,Pfizer Egypt,56.41,64.5,33.9,0,1,4,3,Spring,3.0
FAC020,Retail Pharmacy,Assiut,SKU041,Bayer Egypt,36.08,62.9,51.0,0,1,5,3,Spring,9.0
FAC020,Retail Pharmacy,Assiut,SKU042,UCB Egypt,55.8,62.9,51.0,0,1,5,3,Spring,10.0
FAC051,Hospital Pharmacy,Aswan,SKU043,GSK Egypt,29.59,58.8,49.1,0,1,5,3,Spring,11.0
FAC009,Retail Pharmacy,Beheira,SKU051,Novartis Egypt,74.0,61.9,54.5,0,1,5,3,Spring,3.0
FAC009,Retail Pharmacy,Beheira,SKU079,GSK Egypt,148.6,61.9,54.5,0,1,5,3,Spring,7.0
FAC036,Retail Pharmacy,Beheira,SKU028,Pfizer Egypt,54.27,61.9,54.5,0,1,5,3,Spring,13.0
FAC036,Retail Pharmacy,Beheira,SKU039,MSD Egypt,80.66,61.9,54.5,0,1,5,3,Spring,11.0
FAC063,Clinic Pharmacy,Beheira,SKU078,Pharco,77.09,61.9,54.5,0,1,5,3,Spring,4.0
FAC018,Retail Pharmacy,Beni Suef,SKU010,Hikma Egypt,113.25,63.8,37.7,0,1,5,3,Spring,4.0
FAC005,Retail Pharmacy,Dakahlia,SKU023,Sanofi Egypt,508.52,61.2,36.4,0,1,5,3,Spring,3.0
FAC032,Retail Pharmacy,Dakahlia,SKU013,Amoun,34.25,61.2,36.4,0,1,5,3,Spring,10.0
FAC038,Retail Pharmacy,Damietta,SKU033,Pfizer Egypt,41.01,57.8,44.4,0,1,5,3,Spring,5.0
FAC038,Retail Pharmacy,Damietta,SKU038,AstraZeneca Egypt,140.74,57.8,44.4,0,1,5,3,Spring,4.0
FAC038,Retail Pharmacy,Damietta,SKU053,Pfizer Egypt,86.06,57.8,44.4,0,1,5,3,Spring,5.0
FAC017,Retail Pharmacy,Fayoum,SKU054,Lundbeck Egypt,112.38,63.6,52.4,0,1,5,3,Spring,4.0
FAC044,Hospital Pharmacy,Fayoum,SKU048,Acino Egypt,67.18,63.6,52.4,0,1,5,3,Spring,7.0
FAC034,Retail Pharmacy,Gharbia,SKU019,Novartis Egypt,85.91,67.9,43.9,0,1,5,3,Spring,3.0
FAC034,Retail Pharmacy,Gharbia,SKU029,Merck Egypt,68.52,67.9,43.9,0,1,5,3,Spring,8.0
FAC034,Retail Pharmacy,Gharbia,SKU036,Sanofi Egypt,183.32,67.9,43.9,0,1,5,3,Spring,2.0
FAC002,Retail Pharmacy,Giza,SKU020,Merck Egypt,49.02,57.6,52.5,0,1,5,3,Spring,11.0
FAC002,Retail Pharmacy,Giza,SKU075,Novartis Egypt,49.47,57.6,52.5,1,1,5,3,Spring,11.0
FAC029,Retail Pharmacy,Giza,SKU015,EVA Pharma,28.1,57.6,52.5,0,1,5,3,Spring,4.0
FAC056,Hospital Pharmacy,Giza,SKU009,Pharco,74.68,57.6,52.5,0,1,5,3,Spring,9.0
FAC056,Hospital Pharmacy,Giza,SKU041,Bayer Egypt,36.96,57.6,52.5,0,1,5,3,Spring,14.0
FAC013,Retail Pharmacy,Ismailia,SKU011,EIPICO,44.84,66.9,44.6,1,1,5,3,Spring,3.0
FAC013,Retail Pharmacy,Ismailia,SKU017,Takeda Egypt,78.56,66.9,44.6,0,1,5,3,Spring,6.0
FAC013,Retail Pharmacy,Ismailia,SKU046,Memphis,38.12,66.9,44.6,0,1,5,3,Spring,4.0
FAC037,Retail Pharmacy,Kafr El Sheikh,SKU008,Hikma Egypt,88.97,66.9,42.6,0,1,5,3,Spring,3.0
FAC037,Retail Pharmacy,Kafr El Sheikh,SKU073,Pfizer Egypt,90.14,66.9,42.6,0,1,5,3,Spring,2.0
FAC037,Retail Pharmacy,Kafr El Sheikh,SKU075,Novartis Egypt,50.23,66.9,42.6,0,1,5,3,Spring,8.0
FAC023,Retail Pharmacy,Luxor,SKU035,Sanofi Egypt,57.545,66.1,47.3,0,1,5,3,Spring,7.0
FAC050,Hospital Pharmacy,Luxor,SKU006,GSK Egypt,50.65,66.1,47.3,0,1,5,3,Spring,12.0
FAC019,Retail Pharmacy,Minya,SKU008,Hikma Egypt,88.32,60.8,45.7,0,1,5,3,Spring,4.0
FAC019,Retail Pharmacy,Minya,SKU052,Sanofi Egypt,64.11,60.8,45.7,0,1,5,3,Spring,3.0
FAC019,Retail Pharmacy,Minya,SKU056,Schering Egypt,16.98,60.8,45.7,0,1,5,3,Spring,2.0
FAC019,Retail Pharmacy,Minya,SKU062,EVA Pharma,27.2,60.8,45.7,0,1,5,3,Spring,23.0
FAC035,Retail Pharmacy,Monufia,SKU015,EVA Pharma,27.01,56.3,45.7,0,1,5,3,Spring,5.0
FAC035,Retail Pharmacy,Monufia,SKU030,Novartis Egypt,108.99,56.3,45.7,0,1,5,3,Spring,9.0
FAC035,Retail Pharmacy,Monufia,SKU079,GSK Egypt,152.93,56.3,45.7,0,1,5,3,Spring,6.0
FAC015,Retail Pharmacy,North Sinai,SKU052,Sanofi Egypt,66.85,56.5,40.1,0,1,5,3,Spring,4.0
FAC042,Retail Pharmacy,North Sinai,SKU010,Hikma Egypt,113.75,56.5,40.1,0,1,5,3,Spring,4.0
FAC012,Retail Pharmacy,Port Said,SKU017,Takeda Egypt,76.23,58.8,44.7,1,1,5,3,Spring,8.0
FAC012,Retail Pharmacy,Port Said,SKU035,Sanofi Egypt,132.02,58.8,44.7,0,1,5,3,Spring,8.0
FAC012,Retail Pharmacy,Port Said,SKU052,Sanofi Egypt,67.02,58.8,44.7,0,1,5,3,Spring,4.0
FAC039,Retail Pharmacy,Port Said,SKU066,CID,25.42,58.8,44.7,1,1,5,3,Spring,16.0
FAC031,Retail Pharmacy,Qalyubia,SKU035,Sanofi Egypt,129.99,63.2,46.4,0,1,5,3,Spring,8.0
FAC058,Clinic Pharmacy,Qalyubia,SKU062,EVA Pharma,27.22,63.2,46.4,1,1,5,3,Spring,13.0
FAC049,Hospital Pharmacy,Qena,SKU020,Merck Egypt,51.24,58.7,43.0,0,1,5,3,Spring,26.0
FAC049,Hospital Pharmacy,Qena,SKU068,Sanofi Egypt,168.24,58.7,43.0,0,1,5,3,Spring,6.0
FAC052,Hospital Pharmacy,Red Sea,SKU005,GSK Egypt,59.27,66.3,46.4,0,1,5,3,Spring,11.0
FAC060,Clinic Pharmacy,Sharqia,SKU069,AstraZeneca Egypt,58.1,63.8,47.8,0,1,5,3,Spring,3.0
FAC016,Retail Pharmacy,South Sinai,SKU049,Aspen Egypt,27.45,62.9,37.1,1,1,5,3,Spring,10.0
FAC016,Retail Pharmacy,South Sinai,SKU056,Schering Egypt,16.92,62.9,37.1,0,1,5,3,Spring,3.0
FAC016,Retail Pharmacy,South Sinai,SKU075,Novartis Egypt,50.15,62.9,37.1,0,1,5,3,Spring,7.0
FAC014,Retail Pharmacy,Suez,SKU059,EIPICO,22.83,64.0,41.3,0,1,5,3,Spring,5.0
FAC041,Retail Pharmacy,Suez,SKU052,Sanofi Egypt,62.68,64.0,41.3,0,1,5,3,Spring,2.0
FAC041,Retail Pharmacy,Suez,SKU074,Takeda Egypt,90.78,64.0,41.3,0,1,5,3,Spring,10.0
FAC030,Retail Pharmacy,Alexandria,SKU027,AstraZeneca Egypt,106.13,54.4,43.9,0,0,6,3,Spring,6.0
FAC030,Retail Pharmacy,Alexandria,SKU079,GSK Egypt,151.5,54.4,43.9,0,0,6,3,Spring,9.0
FAC057,Clinic Pharmacy,Alexandria,SKU011,EIPICO,45.22,54.4,43.9,0,0,6,3,Spring,2.0
FAC057,Clinic Pharmacy,Alexandria,SKU043,GSK Egypt,30.08,54.4,43.9,1,0,6,3,Spring,13.0
FAC057,Clinic Pharmacy,Alexandria,SKU067,Schering Egypt,17.61,54.4,43.9,1,0,6,3,Spring,2.0
FAC051,Hospital Pharmacy,Aswan,SKU070,Amoun,36.73,50.3,49.8,0,0,6,3,Spring,11.0
FAC009,Retail Pharmacy,Beheira,SKU030,Novartis Egypt,109.21,76.6,46.1,1,0,6,3,Spring,8.0
FAC063,Clinic Pharmacy,Beheira,SKU041,Bayer Egypt,36.97,76.6,46.1,0,0,6,3,Spring,8.0
FAC063,Clinic Pharmacy,Beheira,SKU070,Amoun,39.13,76.6,46.1,0,0,6,3,Spring,7.0
FAC045,Hospital Pharmacy,Beni Suef,SKU045,MUP,28.24,54.5,50.7,0,0,6,3,Spring,13.0
FAC005,Retail Pharmacy,Dakahlia,SKU024,Novo Nordisk Egypt,141.57,57.4,45.6,0,0,6,3,Spring,6.0
FAC005,Retail Pharmacy,Dakahlia,SKU061,Leo Egypt,131.29,57.4,45.6,0,0,6,3,Spring,3.0
FAC059,Clinic Pharmacy,Dakahlia,SKU071,Bayer Egypt,41.97,57.4,45.6,0,0,6,3,Spring,9.0
FAC011,Retail Pharmacy,Damietta,SKU038,AstraZeneca Egypt,143.87,51.9,58.7,0,0,6,3,Spring,5.0
FAC038,Retail Pharmacy,Damietta,SKU007,GSK Egypt,116.62,51.9,58.7,1,0,6,3,Spring,7.0
FAC038,Retail Pharmacy,Damietta,SKU048,Acino Egypt,66.42,51.9,58.7,0,0,6,3,Spring,8.0
FAC034,Retail Pharmacy,Gharbia,SKU001,EVA Pharma,23.48,60.4,48.1,0,0,6,3,Spring,44.0
FAC034,Retail Pharmacy,Gharbia,SKU029,Merck Egypt,65.46,60.4,48.1,0,0,6,3,Spring,13.0
FAC002,Retail Pharmacy,Giza,SKU048,Acino Egypt,65.97,79.3,43.8,0,0,6,3,Spring,3.0
FAC002,Retail Pharmacy,Giza,SKU064,EIPICO,50.01,79.3,43.8,0,0,6,3,Spring,4.0
FAC056,Hospital Pharmacy,Giza,SKU067,Schering Egypt,18.02,79.3,43.8,1,0,6,3,Spring,5.0
FAC010,Retail Pharmacy,Kafr El Sheikh,SKU026,Pfizer Egypt,92.17,58.4,39.8,0,0,6,3,Spring,13.0
FAC037,Retail Pharmacy,Kafr El Sheikh,SKU048,Acino Egypt,64.99,58.4,39.8,0,0,6,3,Spring,5.0
FAC037,Retail Pharmacy,Kafr El Sheikh,SKU066,CID,26.25,58.4,39.8,0,0,6,3,Spring,18.0
FAC064,Clinic Pharmacy,Kafr El Sheikh,SKU026,Pfizer Egypt,93.48,58.4,39.8,0,0,6,3,Spring,10.0
FAC064,Clinic Pharmacy,Kafr El Sheikh,SKU043,GSK Egypt,29.21,58.4,39.8,0,0,6,3,Spring,11.0
FAC026,Retail Pharmacy,Matrouh,SKU044,SIGMA,39.89,55.6,41.7,1,0,6,3,Spring,33.0
FAC053,Hospital Pharmacy,Matrouh,SKU013,Amoun,33.55,55.6,41.7,0,0,6,3,Spring,14.0
FAC019,Retail Pharmacy,Minya,SKU062,EVA Pharma,27.99,52.6,36.1,0,0,6,3,Spring,25.0
FAC008,Retail Pharmacy,Monufia,SKU056,Schering Egypt,17.7,62.1,47.7,1,0,6,3,Spring,4.0
FAC035,Retail Pharmacy,Monufia,SKU005,GSK Egypt,62.51,62.1,47.7,0,0,6,3,Spring,17.0
FAC027,Retail Pharmacy,New Valley,SKU051,Novartis Egypt,75.03,65.0,48.0,0,0,6,3,Spring,3.0
FAC054,Hospital Pharmacy,New Valley,SKU011,EIPICO,46.19,65.0,48.0,0,0,6,3,Spring,5.0
FAC054,Hospital Pharmacy,New Valley,SKU023,Sanofi Egypt,525.52,65.0,48.0,0,0,6,3,Spring,3.0
FAC015,Retail Pharmacy,North Sinai,SKU001,EVA Pharma,24.95,67.3,48.7,0,0,6,3,Spring,22.0
FAC042,Retail Pharmacy,North Sinai,SKU052,Sanofi Egypt,64.51,67.3,48.7,1,0,6,3,Spring,3.0
FAC039,Retail Pharmacy,Port Said,SKU043,GSK Egypt,29.23,58.5,51.3,0,0,6,3,Spring,9.0
FAC058,Clinic Pharmacy,Qalyubia,SKU010,Hikma Egypt,113.63,64.1,36.3,0,0,6,3,Spring,2.0
FAC058,Clinic Pharmacy,Qalyubia,SKU022,Servier Egypt,94.52,64.1,36.3,0,0,6,3,Spring,9.0
FAC058,Clinic Pharmacy,Qalyubia,SKU041,Bayer Egypt,35.84,64.1,36.3,0,0,6,3,Spring,8.0
FAC058,Clinic Pharmacy,Qalyubia,SKU068,Sanofi Egypt,162.77,64.1,36.3,0,0,6,3,Spring,5.0
FAC058,Clinic Pharmacy,Qalyubia,SKU072,CID,24.18,64.1,36.3,0,0,6,3,Spring,7.0
FAC049,Hospital Pharmacy,Qena,SKU029,Merck Egypt,66.12,63.8,42.1,0,0,6,3,Spring,17.0
FAC049,Hospital Pharmacy,Qena,SKU057,Pfizer Egypt,59.55,63.8,42.1,0,0,6,3,Spring,5.0
FAC025,Retail Pharmacy,Red Sea,SKU023,Sanofi Egypt,535.24,61.3,32.5,0,0,6,3,Spring,2.0
FAC025,Retail Pharmacy,Red Sea,SKU037,GSK Egypt,64.5,61.3,32.5,0,0,6,3,Spring,12.0
FAC052,Hospital Pharmacy,Red Sea,SKU054,Lundbeck Egypt,108.2,61.3,32.5,0,0,6,3,Spring,5.0
